,restaurant_name,rating,total_reviews,category,location,province,address,Latitude,Longitude,Province,min_price
1037,Deer + Almond,4.3,73,Tapas Bars,winnipeg,MB,"85 Princess Street Winnipeg, MB R3B 1K4 Canada",49.8978751,-97.1423672,MB,25
1038,Brazen Hall,3.6,67,Canadian (New),winnipeg,MB,"800 Pembina Highway Winnipeg, MB R3M 2M7 Canada",49.8572728,-97.15098,MB,25
1039,Clementine,4.6,141,Cafes,winnipeg,MB,"123 Princess Street Winnipeg, MB R3B 1K8 Canada",49.8990129,-97.1415883,MB,25
1040,Fusion Grill,4.3,36,Canadian (New),winnipeg,MB,"550 Academy Road Winnipeg, MB R3N 0E3 Canada",49.87413129999999,-97.1974105,MB,45
1041,Bellissimo Restaurant & Lounge,4.0,21,Italian,winnipeg,MB,"877 Waverley Street Winnipeg, MB R3T 5V3 Canada",49.8449163,-97.1806142,MB,25
1042,Sous Sol,4.9,16,French,winnipeg,MB,"222 Osborne Street Unit 22 Winnipeg, MB R3L 1Z3 Canada",49.87561350000001,-97.1423302,MB,50
1043,Asian Hot Pot,4.1,14,Hot Pot,winnipeg,MB,"740 Corydon Avenue Winnipeg, MB R3M 0W6 Canada",49.870554,-97.1529167,MB,25
1044,The Merchant Kitchen,4.0,34,Cocktail Bars,winnipeg,MB,"314 Donald Street Winnipeg, MB R3B 2B9 Canada",49.8943208,-97.1442907,MB,25
1045,Marion Street Eatery,4.2,55,Canadian (New),winnipeg,MB,"393 Marion Street Winnipeg, MB R2H Canada",49.8821763,-97.1090184,MB,25
1046,BMC Market,4.4,27,Mexican,winnipeg,MB,"722 Osborne Street Winnipeg, MB R3L Canada",49.86168319999999,-97.1313232,MB,10
1047,Pho Hoang,4.4,67,Vietnamese,winnipeg,MB,"794 Sargent Avenue Suite 5 Winnipeg, MB R3E 0B7 Canada",49.8965239,-97.1677904,MB,25
1048,Tre Visi Cafe,4.5,13,Italian,winnipeg,MB,"926 Grosvenor Avenue Winnipeg, MB R3M 2W9 Canada",49.8704604,-97.16304180000002,MB,25
1049,Vera,4.8,9,Pizza,winnipeg,MB,"670 Osborne Street Winnipeg, MB R3L 2B9 Canada",49.8626329,-97.1321393,MB,25
1050,Bonfire Bistro,3.9,20,Italian,winnipeg,MB,"1433 Corydon Avenue Winnipeg, MB R3N 0J2 Canada",49.8635921,-97.1851188,MB,45
1051,Peasant Cookery,4.0,61,French,winnipeg,MB,"283 Bannatyne Avenue Winnipeg, MB R3B 1M3 Canada",49.8984842,-97.1412977,MB,45
1052,Harth Mozza & Wine Bar,4.0,36,Italian,winnipeg,MB,"980 St Anne's Road Winnipeg, MB R2M 2X9 Canada",49.818728,-97.0813004,MB,45
1053,IGI BBQ and Sushi Bistro,3.5,26,Sushi Bars,winnipeg,MB,"10-1875 Pembina Highway Winnipeg, MB R3T 2G6 Canada",49.8217704,-97.1546952,MB,25
1054,East India Company Pub & Eatery,4.1,91,Indian,winnipeg,MB,"349 York Avenue Winnipeg, MB R3C 3S9 Canada",49.8887807,-97.1432601,MB,25
1055,Cafe Dario,4.5,22,Latin American,winnipeg,MB,"1390 Erin Street Winnipeg, MB R3E 2S8 Canada",49.9009183,-97.1840769,MB,45
1056,Santa Ana Pizzeria & Bistro,4.5,23,Pizza,winnipeg,MB,"1631 St. Mary's Road Unit F Winnipeg, MB R2N 1Z4 Canada",49.8197103,-97.111791,MB,25
1057,The Palm Room,4.1,10,Cocktail Bars,winnipeg,MB,"222 Broadway Winnipeg, MB R3C 0R3 Canada",49.8879884,-97.1367387,MB,25
1058,Enoteca,4.2,30,Tapas Bars,winnipeg,MB,"A-1670 Corydon Avenue Winnipeg, MB R3N 0J7 Canada",49.8634162,-97.1961755,MB,45
1059,Ichiban Japanese Steakhouse,3.8,20,Japanese,winnipeg,MB,"189 Carlton St Winnipeg, MB R3C 3H7 Canada",49.889776,-97.144192,MB,45
1060,The Grove Pub & Restaurant,4.0,24,British,winnipeg,MB,"164 Stafford St Winnipeg, MB R3M 2V8 Canada",49.8707268,-97.1632326,MB,25
1061,JOEY Polo Park,4.3,54,Canadian (New),winnipeg,MB,"635 Saint James St Winnipeg, MB R3G 3R4 Canada",49.8816013,-97.2011837,MB,25
1062,Izakaya Edokko,4.3,20,Sushi Bars,winnipeg,MB,"190 Smith Street Winnipeg, MB R3C 1J8 Canada",49.8904789,-97.1406845,MB,25
1063,Tipsy Cow,3.5,13,Bars,winnipeg,MB,"285 Portage Avenue Winnipeg, MB R3B 2B4 Canada",49.8942535,-97.1426636,MB,25
1064,Capital Grill and Bar,4.0,30,Seafood,winnipeg,MB,"3116 Roblin Boulevard Winnipeg, MB R3R 0C1 Canada",49.8678265,-97.2526514,MB,25
1065,Cibo Waterfront Cafe,3.5,46,Mediterranean,winnipeg,MB,"339 Waterfront Drive Winnipeg, MB R3B 0G8 Canada",49.8987619,-97.1318846,MB,25
1066,Bistro Dansk,4.4,14,Modern European,winnipeg,MB,"63 Sherbrook St Winnipeg, MB R3C 2B2 Canada",49.8806063,-97.159425,MB,25
1067,529 Wellington,3.9,74,Steakhouses,winnipeg,MB,"529 Wellington Cresent Winnipeg, MB R3M 0A1 Canada",49.876662,-97.1613829,MB,50
1068,Komodo Chinese Restaurant,4.3,3,Chinese,winnipeg,MB,"1031 Autumnwood Dr Winnipeg, MB R2J 1C6 Canada",49.8630345,-97.0774514,MB,25
1069,Wood Tavern & Grill,3.3,6,Barbeque,winnipeg,MB,"112 Marion St Winnipeg, MB R2H 0T1 Canada",49.881131,-97.1240029,MB,25
1070,Dancing Noodle,3.6,8,Chinese,winnipeg,MB,"1393A Pembina Highway Winnipeg, MB R3T 2B8 Canada",49.8384744,-97.1517795,MB,10
1071,The Blue Marble Restaurant & Lounge,4.2,22,Tapas/Small Plates,winnipeg,MB,"1979 Wellington Avenue Winnipeg, MB R3H 1H5 Canada",49.9047955,-97.2249427,MB,25
1072,Saperavi,4.8,16,Middle Eastern,winnipeg,MB,"709 Corydon Avenue Winnipeg, MB R3M 0W4 Canada",49.8714792,-97.1521675,MB,45
1073,Moxies,3.3,54,Steakhouses,winnipeg,MB,"1750 Sargent Ave Winnipeg, MB R3H 0C7 Canada",49.8973866,-97.2035016,MB,45
1074,Monticchio Ristorante Italiano,3.9,14,Caterers,winnipeg,MB,"684 Osborne Street Winnipeg, MB R3L 2B9 Canada",49.8625412,-97.1320455,MB,25
1075,Tehran Market & Cafe,4.4,9,Mediterranean,winnipeg,MB,"8-1875 Pembina Highway Winnipeg, MB R3T 2G7 Canada",49.8215976,-97.1543929,MB,25
1076,Fergies Fish N Chips & Seafood Market,4.3,40,Seafood,winnipeg,MB,"1 Forks Market Road Suite 142 Winnipeg, MB R3C 4L9 Canada",49.8870659,-97.1314518,MB,25
1077,Carbone Coal Fired Pizza,4.0,12,Pizza,winnipeg,MB,"260 Saint Mary Avenue Winnipeg, MB R3C 0M6 Canada",49.8909235,-97.1394067,MB,25
1078,Momo,4.2,18,Sushi Bars,winnipeg,MB,"2855 Pembina Highway Unit 40 Winnipeg, MB R3T 2H5 Canada",49.7876943,-97.158784,MB,10
1079,The Tallest Poppy,3.4,33,Canadian (New),winnipeg,MB,"103 Sherbrook Winnipeg, MB R3C 2B5 Canada",49.8820705,-97.1592888,MB,25
1080,Noodle Express,3.7,15,Dim Sum,winnipeg,MB,"180 King Street Unit 107 Winnipeg, MB R3B 3G8 Canada",49.901225,-97.1392444,MB,10
1081,White Star Diner,4.3,12,Burgers,winnipeg,MB,"258 Kennedy St Winnipeg, MB R3C 1T2 Canada",49.8911855,-97.1482735,MB,10
1082,TH Dang Restaurant,4.2,30,Vietnamese,winnipeg,MB,"1425 Pembina Highway Winnipeg, MB R3T 2C2 Canada",49.8374043,-97.1513843,MB,25
1083,Smith Restaurant,3.4,28,Canadian (New),winnipeg,MB,"75 Forks Market Road Winnipeg, MB R3C 4Y3 Canada",49.8879173,-97.1295363,MB,45
1084,New Golden Inn Restaurant,4.6,7,Chinese,winnipeg,MB,"1084 Pembina Hwy Winnipeg, MB R3T 1Z9 Canada",49.8490547,-97.1523223,MB,25
1085,Colosseo Ristorante Italiano,3.8,15,Caterers,winnipeg,MB,"670 Corydon Ave Winnipeg, MB R3M 0X7 Canada",49.8715228,-97.1503885,MB,25
1086,Jollibee,3.6,25,Chicken Shop,winnipeg,MB,"1406 Ellice Ave Winnipeg, MB R3G 0G4 Canada",49.8934896,-97.1985133,MB,10
1087,La Fiesta Cafecito & Restaurant,3.6,16,Mexican,winnipeg,MB,"730 St Anne's Rd Unit M Winnipeg, MB R2N 0A2 Canada",49.8237009,-97.0852622,MB,25
1088,Red Top Drive Inn,4.1,35,Burgers,winnipeg,MB,"219 Saint Mary's Road Winnipeg, MB R2H 1J2 Canada",49.8754321,-97.117725,MB,10
1089,Spicy Noodle House,3.4,25,Chinese,winnipeg,MB,"99 Osborne Street Suite 102 Winnipeg, MB R3L 2R4 Canada",49.8787065,-97.1463592,MB,25
1090,Tandoor House,4.0,6,Indian,winnipeg,MB,"598 Ebby Avenue Winnipeg, MB R3M Canada",49.8609364,-97.149276,MB,25
1091,The Nook Diner,4.4,26,Diners,winnipeg,MB,"43 Sherbrook Street Winnipeg, MB R3C 2B1 Canada",49.8801326,-97.1593862,MB,10
1092,Les Saj Restaurant,4.6,48,Middle Eastern,winnipeg,MB,"1038 St James Street Suite C1 Winnipeg, MB R3H 0K5 Canada",49.895319,-97.2010064,MB,25
1093,Mona Lisa Ristorante Italiano,3.3,29,Italian,winnipeg,MB,"1697 Corydon Avenue Winnipeg, MB R3N 0J9 Canada",49.86409769999999,-97.196843,MB,25
1094,Silver Heights Restaurant & Lounge,3.8,24,Steakhouses,winnipeg,MB,"2169 Portage Avenue Winnipeg, MB R3J 0L7 Canada",49.8770034,-97.238833,MB,25
1095,Sam Po,4.3,8,Dim Sum,winnipeg,MB,"277 Rupert Avenue Winnipeg, MB R3B 0N5 Canada",49.9015818,-97.1390118,MB,25
1096,Ben & Florentine,3.6,43,Breakfast & Brunch,winnipeg,MB,"155 Scurfield Boulevard Winnipeg, MB R3Y 1L6 Canada",49.8167152,-97.196208,MB,25
1097,Confusion Corner Drinks + Food,3.8,28,Bars,winnipeg,MB,"500 Corydon Avenue Winnipeg, MB R3L 0P1 Canada",49.8739172,-97.1434241,MB,25
1098,Falafel Place,4.4,47,Falafel,winnipeg,MB,"1101 Corydon Ave Winnipeg, MB R3M 0X3 Canada",49.8662341,-97.1676906,MB,25
1099,Kazoku,4.0,22,Sushi Bars,winnipeg,MB,"30-2583 Pembina hwy Winnipeg, MB R3T Canada",49.7988295,-97.1577728,MB,25
1100,Frenchway Cafe,3.8,16,French,winnipeg,MB,"238 Lilac Street Winnipeg, MB R3M 2T3 Canada",49.8697824,-97.1576754,MB,25
1101,Kimchi Sushi,4.2,6,Korean,winnipeg,MB,"1270 Pembina Highway Winnipeg, MB R3T 2B1 Canada",49.8429456,-97.1527907,MB,25
1102,Elephant & Castle,3.4,46,British,winnipeg,MB,"350 St Mary Ave Winnipeg, MB R3C 3J2 Canada",49.8900047,-97.1437883,MB,25
1103,Chosabi,4.3,33,Asian Fusion,winnipeg,MB,"100 King Street Unit A Winnipeg, MB R3B 0P6 Canada",49.89804179999999,-97.1413807,MB,25
1104,Sushi Cushi,4.0,35,Japanese,winnipeg,MB,"1045 St James Street Unit - K Winnipeg, MB R3H Canada",49.89514029999999,-97.1984924,MB,25
1105,King + Bannatyne,3.9,35,Sandwiches,winnipeg,MB,"100 King Street Unit D Winnipeg, MB R3B 0P6 Canada",49.8981276,-97.1415202,MB,25
1106,La Belle Baguette,4.2,18,Coffee & Tea,winnipeg,MB,"248 Avenue de la Cathedrale Winnipeg, MB R2H 2V9 Canada",49.88989669999999,-97.1178113,MB,10
1107,Hsieh Family Restaurant,3.6,5,Taiwanese,winnipeg,MB,"230 Dalhousie Drive Winnipeg, MB R3T 2Z1 Canada",49.7964636,-97.1478731,MB,10
1108,The Oakwood,3.6,30,Salad,winnipeg,MB,"660 Osborne Street Unit 4 Winnipeg, MB R3L 2B6 Canada",49.86315399999999,-97.13229,MB,25
1109,Pizzeria Gusto,3.9,34,Pizza,winnipeg,MB,"404 Academy Road Winnipeg, MB R3N 0B8 Canada",49.8735972,-97.183366,MB,45
1110,Ta.Ke Sushi Take-Out,4.0,6,Sushi Bars,winnipeg,MB,"1235 Pembina Highway Winnipeg, MB R3T 2A9 Canada",49.8433965,-97.1539551,MB,25
1111,Naru Sushi,4.3,26,Japanese,winnipeg,MB,"159 Osborne Street Winnipeg, MB R3L 1Y7 Canada",49.8772354,-97.1444616,MB,25
1112,Carnaval Brazilian BBQ,3.3,32,Barbeque,winnipeg,MB,"270 Waterfront Drive Winnipeg, MB R3B 0L4 Canada",49.8976151,-97.1336141,MB,50
1113,Yellow Dog Tavern,3.7,30,Pubs,winnipeg,MB,"386 Donald Street Winnipeg, MB R3B 2J2 Canada",49.8962685,-97.1441631,MB,25
1114,Dwarf No Cachette Cafe & Gift,4.2,30,Japanese,winnipeg,MB,"157 Provencher Boulevard Winnipeg, MB R2H 0G2 Canada",49.89201440000001,-97.1234694,MB,25
1115,Cafe Carlo,3.5,17,Canadian (New),winnipeg,MB,"243 Lilac Street Winnipeg, MB R3M 2S2 Canada",49.86989850000001,-97.1571276,MB,45
1116,The Don Restaurant,3.6,20,Breakfast & Brunch,winnipeg,MB,"120 Donald Street Suite 2 Winnipeg, MB R3C 4G2 Canada",49.8883176,-97.1409516,MB,25
1117,Dim Sum Garden Restaurant,2.9,25,Dim Sum,winnipeg,MB,"2677 Pembina Highway Winnipeg, MB R3T 2H5 Canada",49.795117,-97.1582046,MB,25
1118,Resto Gare Bistro,3.8,24,French,winnipeg,MB,"630 Des Meurons Street Winnipeg, MB R2H 2P9 Canada",49.8932576,-97.1121923,MB,45
1119,Wasabi Sabi,4.2,31,Sushi Bars,winnipeg,MB,"1360 Taylor Ave Winnipeg, MB R3M 3Z1 Canada",49.850941,-97.177214,MB,45
1120,Wako Sushi Cafe,4.1,11,Japanese,winnipeg,MB,"875 Corydon Avenue Winnipeg, MB R3M 0W7 Canada",49.8694722,-97.15821110000002,MB,10
1121,Sukhothai,4.0,26,Thai,winnipeg,MB,"191 Osborne Street Winnipeg, MB R3L 1Z2 Canada",49.8761866,-97.1436839,MB,25
1122,Clay Oven East Indian Restaurants,3.8,23,Indian,winnipeg,MB,"1 Portage Avenue E 3rd Floor Winnipeg, MB R3B 3N3 Canada",49.89382819999999,-97.1339684,MB,25
1123,Nuburger,4.1,65,Burgers,winnipeg,MB,"472 Stradbrook Avenue Winnipeg, MB R3L 0J9 Canada",49.8774352,-97.1454094,MB,25
1124,Bangkok Thai Restaurant,3.9,24,Thai,winnipeg,MB,"100 Osborne Street Suite 208,Floor 2 Winnipeg, MB R3L 1Y5 Canada",49.8790536,-97.1459481,MB,25
1125,Vientiane Restaurant,3.8,13,Thai,winnipeg,MB,"12-208 Marion Street Winnipeg, MB R2H 0T6 Canada",49.8812874,-97.11885,MB,25
1126,Delicious Vegetarian Restaurant,4.5,20,Vegetarian,winnipeg,MB,"1467 Pembina Highway Winnipeg, MB R3T 2C5 Canada",49.836016,-97.1509978,MB,25
1127,Sizzling Dhaba,4.5,11,Indian,winnipeg,MB,"628A St Anne's Rd Winnipeg, MB R2C 0A1 Canada",49.83051690000001,-97.0882484,MB,25
1128,The Keg Steakhouse + Bar,4.1,40,Steakhouses,winnipeg,MB,"115 Garry St Winnipeg, MB R3C 1G5 Canada",49.88905519999999,-97.1376057,MB,45
1129,Southdale Village Family Restaurant,4.0,6,Canadian (New),winnipeg,MB,"35 Lakewood Boulevard Winnipeg, MB R2J 2M8 Canada",49.85456929999999,-97.0759186,MB,25
1130,Feast Cafe Bistro,4.4,18,Canadian (New),winnipeg,MB,"587 Ellice Avenue Winnipeg, MB R3B 1Z7 Canada",49.8931505,-97.1584235,MB,25
1131,The Rib Room,3.3,4,Hotels,winnipeg,MB,"330 York Ave Winnipeg, MB R3C 0N9 Canada",49.8886616,-97.1418354,MB,25
1132,Helios Restaurant,4.3,4,Greek,winnipeg,MB,"241 St Mary's Road Winnipeg, MB R2H 1J4 Canada",49.87487609999999,-97.1169439,MB,25
1133,The Park Cafe,4.0,21,Breakfast & Brunch,winnipeg,MB,"330 Assiniboine Park Drive Winnipeg, MB R3P 2N6 Canada",49.8731968,-97.233504,MB,25
1134,Saucers Cafe,3.9,16,Cafes,winnipeg,MB,"570 Academy Road Winnipeg, MB R3N 0E3 Canada",49.8740421,-97.1982353,MB,25
1135,QDOBA Mexican Eats,3.9,21,Mexican,winnipeg,MB,"1340 Ellice Ave Unit 1 Winnipeg, MB R3G 0E9 Canada",49.8937103,-97.1950081,MB,10
1136,The Canadian Brewhouse,2.5,28,Sports Bars,winnipeg,MB,"1715 Kenaston Boulevard Winnipeg, MB R3Y 1V5 Canada",49.8204152,-97.1972559,MB,25
1137,Mercadito Latino,4.5,13,Mexican,winnipeg,MB,"570-C Sargent Avenue Winnipeg, MB R3E 0A2 Canada",49.8963421,-97.1575056,MB,25
1138,The Yellow Deli,3.6,5,Sandwiches,winnipeg,MB,"490 Des Meurons Street Unit 1 Winnipeg, MB R2H 2P5 Canada",49.8882703,-97.1112167,MB,10
1139,OPA! of Greece SmartCentres Kenaston,4.1,10,Greek,winnipeg,MB,"1639 Kenaston Boulevard Building F Winnipeg, MB R3P Canada",49.8246619,-97.2027861,MB,10
1140,The Black Knight Pub,3.9,29,Pubs,yellowknife,NT,"4910-49 Street Yellowknife, NT X1A 1P3 Canada",62.4552225,-114.3728197,NT,25
1141,YK Hotpot,3.3,16,Chinese,yellowknife,NT,"5019 49 Street Yellowknife, NT X1A 1P5 Canada",62.4537121,-114.3682987,NT,45
1142,A Taste of Saigon,3.6,17,Vietnamese,yellowknife,NT,"4913 50th Street Yellowknife, NT X1A 2P7 Canada",62.45473020000001,-114.3725708,NT,25
1143,Red Apple,3.5,12,Chinese,yellowknife,NT,"4701 Franklin Avenue Yellowknife, NT X1A 1N2 Canada",62.4554244,-114.3681739,NT,25
1144,Wildcat Cafe,3.3,9,Diners,yellowknife,NT,"3904 Wiley Rd Yellowknife, NT X1A Canada",62.46443540000001,-114.3503507,NT,25
1145,Main Street Donair & Falafel,5.0,3,Falafel,yellowknife,NT,"4905 50th Ave Yellowknife, NT X1A 3X8 Canada",62.4541017,-114.3704125,NT,25
1146,Zehabehsa,4.6,27,Ethiopian,yellowknife,NT,"5030 50th Street Yellowknife, NT X1A 3R8 Canada",62.45280750000001,-114.3696106,NT,25
1147,Traders Grill,3.3,22,Breakfast & Brunch,yellowknife,NT,"4825 49th Avenue Yellowknife, NT X1A 2R3 Canada",62.45762809999999,-114.3726144,NT,25
1148,Fatburger,3.6,7,Chicken Wings,yellowknife,NT,"100 Borden Drive Unit 1 Yellowknife, NT X0E 3W1 Canada",62.44998,-114.40627,NT,25
1149,Sushi Cafe,4.1,12,Sushi Bars,yellowknife,NT,"5309 Franklin Avenue Yellowknife, NT X1A 1E3 Canada",62.4518213,-114.3759055,NT,25
1150,Sushi North,3.4,16,Sushi Bars,yellowknife,NT,"200 4910 50th Avenue Yellowknife, NT X1A 3M3 Canada",62.4544021,-114.3715691,NT,25
1151,Diamante Restaurant,2.4,7,Italian,yellowknife,NT,"483 Range Lake Road Yellowknife, NT X1A 3R9 Canada",62.44562709999999,-114.4092829,NT,25
1152,Boston Pizza,2.4,21,Pizza,yellowknife,NT,"5102 48th Street Yellowknife, NT X1A 1N6 Canada",62.45357629999999,-114.3665258,NT,25
1153,Javaroma Gourmet Coffee,3.4,19,Coffee & Tea,yellowknife,NT,"5201 50th Avenue Yellowknife, NT X1A 3S9 Canada",62.4526486,-114.3741561,NT,25
1154,Pizza Hut,2.5,2,Pizza,yellowknife,NT,"312 D Old Airport Road Yellowknife, NT X1A 3T3 Canada",62.4482083,-114.4067276,NT,25
1155,Subway,4.0,1,Sandwiches,yellowknife,NT,"100 Borden Drive Unit 21 Yellowknife, NT X1A 3W6 Canada",62.4499496,-114.4065145,NT,10
1156,Northern Fancy Meats,3.0,1,Delis,yellowknife,NT,"314 Woolgar Avenue Yellowknife, NT X1A 3B5 Canada",62.4447443,-114.40929,NT,25
